pmid,sentence,format,population,purpose,label
22111942,"The long-term outcome of patients with polycystic liver disease treated with lanreotide.BACKGROUND: Polycystic liver disease (PLD) is a phenotypical expression of autosomal dominant polycystic kidney disease and isolated polycystic liver disease.Somatostatin analogues, such as lanreotide, reduce polycystic liver volume.AIM: To establish long-term outcome and safety of lanreotide.METHODS: This was an open-label, observational extension study of a 6-month, randomised, placebo-controlled trial with lanreotide (120 mg/month) in PLD.The length of total treatment was 12 months.Primary endpoint was relative change in liver volume, as determined by CT-volumetry after 12 months of treatment.We offered patients a CT scan 6 months after stopping lanreotide.RESULTS: A total of 41/54 (76%) patients participated in the extension study.Liver volume decreased by 4% (IQR -8% to -1%) after 12 months of treatment.The greatest effect was observed during the first 6 months of treatment (decrease of 4% (IQR -6% to -1%)).Liver volume remained unchanged during the following 6 months.We found that liver volume increased by 4% (IQR 0-6%) 6 months after end of treatment (n = 22).CONCLUSIONS: Lanreotide reduces liver volume within the first 6 months of treatment and the beneficial effect is maintained in the following 6 months.Stopping results in recurrence of polycystic liver growth.This suggests that continuous use of lanreotide is needed to maintain its effect.",1,0,0,0
33962579,"Phase 3 multicenter randomized trial of PSMA PET/CT prior to definitive radiation therapy for unfavorable intermediate-risk or high-risk prostate cancer [PSMA dRT]: study protocol.BACKGROUND: Definitive radiation therapy (dRT) is an effective initial treatment of intermediate-risk (IR) and high-risk (HR) prostate cancer (PCa).PSMA PET/CT is superior to standard of care imaging (CT, MRI, bone scan) for detecting regional and distant metastatic PCa.PSMA PET/CT thus has the potential to guide patient selection and the planning for dRT and improve patient outcomes.METHODS: This is a multicenter randomized phase 3 trial (NCT04457245).We will randomize 312 patients to proceed with standard dRT (control Arm, n = 150), or undergo a PSMA PET/CT scan at the study site (both 18F-DCFPyL and 68Ga-PSMA-11 can be used) prior to dRT planning (intervention arm, n = 162).dRT will be performed at the treating radiation oncologist facility.In the control arm, dRT will be performed as routinely planned.In the intervention arm, the treating radiation oncologist can incorporate PSMA PET/CT findings into the RT planning.Androgen deprivation therapy (ADT) is administered per discretion of the treating radiation oncologist and may be modified as a result of the PSMA PET/CT results.We assume that approximately 8% of subjects randomized to the PSMA PET arm will be found to have M1 disease and thus will be more appropriate candidates for long-term systemic or multimodal therapy, rather than curative intent dRT.PET M1 patients will thus not be included in the primary endpoint analysis.The primary endpoint is the success rate of patients with unfavorable IR and HR PCa after standard dRT versus PSMA PET-based dRT.Secondary Endpoints (whole cohort) include progression free survival (PFS), metastasis-free survival after initiation of RT, overall survival (OS), % of change in initial treatment intent and Safety.DISCUSSION: This is the first randomized phase 3 prospective trial designed to determine whether PSMA PET/CT molecular imaging can improve outcomes in patients with PCa who receive dRT.In this trial the incorporation of PSMA PET/CT may improve the success rate of curative intent radiotherapy in two ways: to optimize patient selection as a biomarker and to personalizes the radiotherapy plan.CLINICAL TRIAL REGISTRATION: UCLA IND#147591 o Submission: 02.27.2020 o Safe-to-proceed letter issued by FDA: 04.01.2020 UCLA IRB #20-000378 ClinicalTrials.gov Identifier NCT04457245 .Date of Registry: 07.07.2020.Essen EudraCT 2020-003526-23.",1,1,0,0
28350928,"Effect of Total Laparoscopic Hysterectomy vs Total Abdominal Hysterectomy on Disease-Free Survival Among Women With Stage I Endometrial Cancer: A Randomized Clinical Trial.Importance: Standard treatment for endometrial cancer involves removal of the uterus, tubes, ovaries, and lymph nodes.Few randomized trials have compared disease-free survival outcomes for surgical approaches.Objective: To investigate whether total laparoscopic hysterectomy (TLH) is equivalent to total abdominal hysterectomy (TAH) in women with treatment-naive endometrial cancer.Design, Setting, and Participants: The Laparoscopic Approach to Cancer of the Endometrium (LACE) trial was a multinational, randomized equivalence trial conducted between October 7, 2005, and June 30, 2010, in which 27 surgeons from 20 tertiary gynecological cancer centers in Australia, New Zealand, and Hong Kong randomized 760 women with stage I endometrioid endometrial cancer to either TLH or TAH.Follow-up ended on March 3, 2016.Interventions: Patients were randomly assigned to undergo TAH (n = 353) or TLH (n = 407).Main Outcomes and Measures: The primary outcome was disease-free survival, which was measured as the interval between surgery and the date of first recurrence, including disease progression or the development of a new primary cancer or death assessed at 4.5 years after randomization.The prespecified equivalence margin was 7% or less.Secondary outcomes included recurrence of endometrial cancer and overall survival.Results: Patients were followed up for a median of 4.5 years.Of 760 patients who were randomized (mean age, 63 years), 679 (89%) completed the trial.At 4.5 years of follow-up, disease-free survival was 81.3% in the TAH group and 81.6% in the TLH group.The disease-free survival rate difference was 0.3% (favoring TLH; 95% CI, -5.5% to 6.1%; P = .007), meeting criteria for equivalence.There was no statistically significant between-group difference in recurrence of endometrial cancer (28/353 in TAH group [7.9%] vs 33/407 in TLH group [8.1%]; risk difference, 0.2% [95% CI, -3.7% to 4.0%]; P = .93) or in overall survival (24/353 in TAH group [6.8%] vs 30/407 in TLH group [7.4%]; risk difference, 0.6% [95% CI, -3.0% to 4.2%]; P = .76).Conclusions and Relevance: Among women with stage I endometrial cancer, the use of total abdominal hysterectomy compared with total laparoscopic hysterectomy resulted in equivalent disease-free survival at 4.5 years and no difference in overall survival.These findings support the use of laparoscopic hysterectomy for women with stage I endometrial cancer.Trial Registration: clinicaltrials.gov Identifier: NCT00096408; Australian New Zealand Clinical Trials Registry: CTRN12606000261516.",1,1,1,0
27726235,"Performance assessment and benchmarking of autologous peripheral blood stem cell collection with two different apheresis devices.BACKGROUND: Collection of peripheral blood stem cells (PBSCs) for autologous transplantation is a well-established process.As a new generation of leukapheresis (LP) machines has been launched, measures of benchmarking and quality control need to be defined in order to ensure consistent collection performance.OBJECTIVES: The goal of this project was to establish and evaluate a benchmarking system for autologous PBSC collection.METHODS: This retrospective study evaluated PBSC collection data of 198 patients with symptomatic multiple myeloma in first-line therapy who underwent LP in 2013 and 2014 at our institution.Half the patients in 2014 were assigned randomly to undergo LP with the new Terumo BCT Spectra Optia (Terumo BCT, Garching, Germany), while the COBE Spectra (Terumo BCT) was used in all other cases.In 2014, we implemented a previously described formula for predicting daily CD34+ cell collection.As a benchmark, we developed the performance ratio: collected/predicted CD34+ cells.RESULTS: There was no significant difference in the number of collected CD34+ cells, the collection efficiency (collected/processed CD34+ cells) and performance ratio between the two collection devices and between LP procedures in 2013 and 2014.CONCLUSIONS: We present a comprehensive benchmarking tool that is easy to implement, requires minimal expense and allows specific adjustment of LP parameters for optimisation of LP performance.With this approach, we could confirm the equal efficiency of the two compared apheresis systems.",0,0,0,0
28279941,"Long-term outcome of the REMAGUS 02 trial, a multicenter randomised phase II trial in locally advanced breast cancer patients treated with neoadjuvant chemotherapy with or without celecoxib or trastuzumab according to HER2 status.BACKGROUND: The REMAGUS-02 multicenter randomised phase II trial showed that the addition to neoadjuvant chemotherapy (NAC) of trastuzumab in patients with localised HER2-positive breast cancer (BC) increased the pathological complete response (pCR) rate and that the addition of celecoxib in HER2-negative cases did not increase the pCR rate.We report here the long-term follow-up results for disease-free survival (DFS) and overall survival (OS).PATIENTS AND METHODS: From 2004 to 2007, 340 stage II-III BC patients were randomly assigned to receive neoadjuvant EC-T (four cycles of epirubicin-cyclophosphamide followed by four cycles of docetaxel) +/- celecoxib in HER2-negative cases (n = 220) and +/-trastuzumab in HER2-positive cases (n = 120).From September 2005, all patients with HER2-positive BC received adjuvant T (n = 106).RESULTS: Median follow-up was nearly 8 years (94.4 months, 20-127 m).In the HER2-negative subgroup, addition of celecoxib was not associated with a DFS benefit.Favourable factors were smaller tumour size, expression of progesterone receptor status (PgR) and pCR.In the HER2-positive population, neoadjuvant trastuzumab was not associated with a DFS benefit.Axillary pCR was the only prognostic factor associated with DFS in this group [HR = 0.44, 95% CI = 0.2-0.97], p = 0.035].To note, DFS and OS were significantly higher in the HER2-positive than in HER2-negative BC patients (HR = 0.58 [0.36-0.92], p = 0.021).CONCLUSION: Celecoxib combined with NAC provided neither pCR nor survival benefit in patients with HER2-negative BC.Absence of PgR is a major prognostic factor.Neoadjuvant trastuzumab increased pCR rates without translation into a DFS or OS benefit compared with adjuvant trastuzumab only.Axillary pCR could be a more relevant surrogate of survival than in the breast in HER2-positive population.A retrospective comparison shows that patients with HER2-positive tumours have a better outcome than HER2-negative BC patients showing the impact of trastuzumab on the natural history of BC.",1,1,1,1
27059593,"Advance care planning--a multi-centre cluster randomised clinical trial: the research protocol of the ACTION study.BACKGROUND: Awareness of preferences regarding medical care should be a central component of the care of patients with advanced cancer.Open communication can facilitate this but can occur in an ad hoc or variable manner.Advance care planning (ACP) is a formalized process of communication between patients, relatives and professional caregivers about patients' values and care preferences.It raises awareness of the need to anticipate possible future deterioration of health.ACP has the potential to improve current and future healthcare decision-making, provide patients with a sense of control, and improve their quality of life.METHODS/DESIGN: We will study the effects of the ACP program Respecting Choices on the quality of life of patients with advanced lung or colorectal cancer.In a phase III multicenter cluster randomised controlled trial, 22 hospitals in 6 countries will be randomised.In the intervention sites, patients will be offered interviews with a trained facilitator.In the control sites, patients will receive care as usual.In total, 1360 patients will be included.All participating patients will be asked to complete questionnaires at inclusion, and again after 2.5 and 4.5 months.If a patient dies within a year after inclusion, a relative will be asked to complete a questionnaire on end-of-life care.Use of medical care will be assessed by checking medical files.The primary endpoint is patients' quality of life at 2.5 months post-inclusion.Secondary endpoints are the extent to which care as received is aligned with patients' preferences, patients' evaluation of decision-making processes, quality of end-of-life care and cost-effectiveness of the intervention.A complementary qualitative study will be carried out to explore the lived experience of engagement with the Respecting Choices program from the perspectives of patients, their Personal Representatives, healthcare providers and facilitators.DISCUSSION: Transferring the concept of ACP from care of the elderly to patients with advanced cancer, who on average are younger and retain their mental capacity for a larger part of their disease trajectory, is an important next step in an era of increased focus on patient centered healthcare and shared decision-making.TRIAL REGISTRATION: International Standard Randomised Controlled Trial Number: ISRCTN63110516.Date of registration: 10/3/2014.",1,1,0,0
25091221,"Endometrial preparation protocol of the frozen-thawed embryo transfer in patients with polycystic ovary syndrome.PURPOSE: To assess which is the optimal protocol in terms of endometrial preparation prior to frozen-thawed embryo transfer (FET) in women with polycystic ovarian syndrome (PCOS) and to explore the effect in stimulated cycle with the addition of vaginal 17-beta oestradiol.METHODS: Five hundred and seventy-six patients with PCOS were prepared for FET using artificial cycle induced with oestradiol and progesterone supplementation (n = 291) and stimulated cycle induced by human menopausal gonadotrophin (HMG) within or without the addition of vaginal 17-beta oestradiol (n = 285).Then the FET was performed in a receptive endometrium.RESULTS: Endometrial thickness was similar (9.03 +/- 1.65 vs. 9.12 +/- 1.58, P > 0.05) in artificial and stimulated cycle.The two protocols resulted in clinical pregnancy rate (41.0 % vs. 41.6 %, P > 0.05), ongoing pregnancy rate (36.6 % vs. 34.7 %, P > 0.05), live birth rate (30.0 % vs. 31.7 %, P > 0.05), which were not statistically different.Nevertheless, the cancelled cycle rate made a significant difference (2.2 % vs. 5.4 %, P < 0.05).There is no significant difference in the clinical pregnancy rate in HMG, HMG added with vaginal oestradiol and HMG switch to vaginal oestradiol group (42.6 %, 41.1 %, and 33.3 %, respectively).CONCLUSIONS: The mean endometrial thickness, clinical pregnancy rate, ongoing pregnancy rate, live birth rate and implantation rate were similar in artificial and stimulated cycle for endometrial preparation prior to FET in PCOS.It was fine to add vaginal 17-beta oestradiol to stimulated cycle when necessary.However, stimulated cycles had a significantly higher cancelled cycle rate.We should follow the principles of individualization, securitization and optimization in endometrial preparation of the FET in patients with PCOS.",1,0,0,0
25851492,"Comparison of efficacy and toxicity profiles between paclitaxel/lobapoatin- and cisplatin/5-fluorouracil-based concurrent chemoradiotherapy of advanced inoperable oesophageal cancer.BACKGROUND AND AIM: Current chemoradiotherapy doesn't usually effectively control oesophageal cancer progression.This study assessed the efficacy and toxicity profiles of paclitaxel/lobaplatin (TL)- and cisplatin/5-fluorouracil (PF)-based concurrent chemoradiotherapy (CCRT) in patients with advanced inoperable oesophageal cancer.METHODS: A total of such 68 patients was recruited and randomised to receive TL or PF-based CCRT.Radiotherapy was given at a total dose of 60-70 Gy over 6 weeks.In the TL group of patients, paclitaxel 60 mg/m(2) was administered intravenously on day 1, 8 and 15 and lobaplatin 30 mg/m(2) was administered on day 2 in two cycles at 3-week intervals.In the PF group, cisplatin 75 mg/m(2) was administered intravenously on day 1, and 5-fluorouracil 500 mg/m(2) and leucovorin 200 mg/m(2) were administered intravenously daily for 5 days in two cycles at 3-week intervals.Adverse events, treatment response and follow-up data were collected.RESULTS: The treatment response rates were 73.53% and 50.00% in the TL and PF groups respectively (P = 0.040).The median tumour progression-free survival (PFS) was 13.0 and 6.5 months in the TL and PF groups respectively (P = 0.034).Compared with PF group, the TL group demonstrated decreased grade 3/4 nausea and vomiting (5.88% vs 35.29%, P = 0.003), decreased granulocytopenia (11.76% vs 32.35%, P = 0.041) and platelet count reduction (32.5% vs 8.8%, P = 0.016).CONCLUSIONS: The TL treatment regimen demonstrated higher efficacy with less overall toxicity in patients with advanced inoperable oesophageal cancer compared with the PF regimen.Further study is warranted to validate our current observations.",1,1,1,0
27447966,"Better pathologic complete response and relapse-free survival after carboplatin plus paclitaxel compared with epirubicin plus paclitaxel as neoadjuvant chemotherapy for locally advanced triple-negative breast cancer: a randomized phase 2 trial.BACKGROUND: No standard chemotherapy is used as neoadjuvant therapy in triple negative breast cancer (TNBC).This study has compared carboplatin plus paclitaxel with commonly used epirubicin plus paclitaxel as neoadjuvant chemotherapy (NAC) in TNBC.RESULTS: 91 patients with a median age of 47 years (PC 47 patients, EP 44 patients) were enrolled.65% of the patients were premenopausal.While the objective response rate was similar in the PC and EP arm (89.4% vs. 79.5%, P = 0.195), the pCR rate in the PC arm was significantly higher (38.6% vs. 14.0%, P = 0.014).The median follow-up time was 55.0 months.5-year RFS were 77.6% and 56.2%, significantly higher in the PC arm, P = 0.043.No significant difference in OS was observed between the two arms (P = 0.350).Adverse events were similar, except for more thrombocytopenia in the PC arm (P = 0.001).METHODS: Patients with stage II/III TNBC were randomized to receive either paclitaxel (175 mg/m2, day1) plus carboplatin (Area Under the Curve = 5, day2) (PC) or epirubicin (75mg/m2, day1) plus paclitaxel (175 mg/m2, day2) (EP) as NAC every three weeks for 4-6 cycles.The primary endpoint was rate of pathologic complete response (pCR).The secondary endpoints included relapse-free survival (RFS), overall survival (OS) and safety.CONCLUSIONS: This study suggested that the addition of carboplatin to paclitaxel was superior to the regimen of epirubicin plus paclitaxel as NAC for TNBC in terms of improving pCR rate and RFS.Further phase 3 study has already started.",1,1,1,0
22971530,"The effect of the combination of bisphosphonates and conventional chemotherapy on bone metabolic markers in multiple myeloma patients.PURPOSE: Urinary N-terminal telopeptides of type I collagen (uNTX), serum bone alkaline phosphatase (sBAP) have been acknowledged in observing bone metastases of solid tumors.The paper is designed to study the value of clinical application of uNTX and sBAP in the treatment of multiple myeloma (MM), as well as the action of bisphosphonates for osteolytic bone lesion.METHODOLOGY: Thirty-three MM cases were treated with bisphosphonates (hereinafter called clodronate therapy group) and 20 MM cases were treated with simple chemotherapy (hereinafter called control group).uNTX and sBAP were tested during the courses of treatment three times (pretreatment, 3 months, and 6 months).uNTX was tested by enzyme-linked immunosorbent assay.sBAP was tested by chemiluminescence analysis.All the results were analyzed with t-test by using SPSS 11.0.RESULTS: There were no significant differences between therapy and control groups: in uNTX (173.74 +/- 14.55) and (129.79 +/- 12.13) mug/l before treatment (P > 0.05).After 6 months there were significant differences between them: (85.71 +/- 8.23) and (121.59 +/- 12.43) mug/l (P < 0.05). And also there were significant differences among the courses in the therapy group.There were no significant differences between therapy and control groups in sBAP concentration: (4.78 +/- 0.55) and (8.42 +/- 1.32) mug/l before treatment (P > 0.05).After 6 months there were significant differences between them: (16.01 +/- 0.52) and (9.62 +/- 1.29) mug/l (P < 0.001).And also there were significant differences among the courses in the therapy group.CONCLUSION: uNTX and sBAP were important to measure the situation of the osteolytic bone lesion in MM.Bisphosphonates can significantly reduce bone degradation and metabolism, improve the synthesis, which is valuable for the treatment of MM cases.",1,1,0,0
29151359,"Osimertinib in Untreated EGFR-Mutated Advanced Non-Small-Cell Lung Cancer.BACKGROUND: Osimertinib is an oral, third-generation, irreversible epidermal growth factor receptor tyrosine kinase inhibitor (EGFR-TKI) that selectively inhibits both EGFR-TKI-sensitizing and EGFR T790M resistance mutations.We compared osimertinib with standard EGFR-TKIs in patients with previously untreated, EGFR mutation-positive advanced non-small-cell lung cancer (NSCLC).METHODS: In this double-blind, phase 3 trial, we randomly assigned 556 patients with previously untreated, EGFR mutation-positive (exon 19 deletion or L858R) advanced NSCLC in a 1:1 ratio to receive either osimertinib (at a dose of 80 mg once daily) or a standard EGFR-TKI (gefitinib at a dose of 250 mg once daily or erlotinib at a dose of 150 mg once daily).The primary end point was investigator-assessed progression-free survival.RESULTS: The median progression-free survival was significantly longer with osimertinib than with standard EGFR-TKIs (18.9 months vs. 10.2 months; hazard ratio for disease progression or death, 0.46; 95% confidence interval [CI], 0.37 to 0.57; P<0.001).The objective response rate was similar in the two groups: 80% with osimertinib and 76% with standard EGFR-TKIs (odds ratio, 1.27; 95% CI, 0.85 to 1.90; P=0.24).The median duration of response was 17.2 months (95% CI, 13.8 to 22.0) with osimertinib versus 8.5 months (95% CI, 7.3 to 9.8) with standard EGFR-TKIs.Data on overall survival were immature at the interim analysis (25% maturity).The survival rate at 18 months was 83% (95% CI, 78 to 87) with osimertinib and 71% (95% CI, 65 to 76) with standard EGFR-TKIs (hazard ratio for death, 0.63; 95% CI, 0.45 to 0.88; P=0.007 [nonsignificant in the interim analysis]).Adverse events of grade 3 or higher were less frequent with osimertinib than with standard EGFR-TKIs (34% vs. 45%).CONCLUSIONS: Osimertinib showed efficacy superior to that of standard EGFR-TKIs in the first-line treatment of EGFR mutation-positive advanced NSCLC, with a similar safety profile and lower rates of serious adverse events.(Funded by AstraZeneca; FLAURA ClinicalTrials.gov number, NCT02296125 .).",1,1,1,1
22534669,"Randomized phase II trial of first-line treatment with pemetrexed-cisplatin, followed sequentially by gefitinib or pemetrexed, in East Asian, never-smoker patients with advanced non-small cell lung cancer.INTRODUCTION: Treatment with epidermal growth factor receptor (EGFR)-tyrosine kinase inhibitors or chemotherapy have shown improved survival outcomes in East Asian, never-smoker patients with non-small cell lung cancer (NSCLC).However, treatment sequence has not been optimized in patients with unknown EGFR mutation status.This trial compared first-line chemotherapy with pemetrexed (P)-cisplatin (C), followed by either gefitinib (G) or P maintenance.METHODS: East Asian, never-smoker, chemo-naive patients with stage IIIB/IV NSCLC, performance status </=1 and unknown EGFR mutation status were randomized 1:1 to receive 4 cycles of pemetrexed [500 mg/m(2)]+cisplatin [75 mg/m(2)] q3 weeks, followed by maintenance with either gefitinib [250 mg/d] (PC/G) or pemetrexed [500 mg/m(2)] q3 weeks and </=2 optional cycles of cisplatin (PC/P).The primary endpoint, progression-free survival (PFS), was calculated from randomization date.RESULTS: Between Feb and Nov 2007, 70 patients from China, Korea, and Taiwan were randomized and treated, among whom 59 patients (84.3%) had non-squamous NSCLC.Forty-nine patients (70.0%) completed the full sequential treatment (n=25 G; n=24 P).Median PFS was numerically longer for patients on PC/G (9.95 months) than those on PC/P (6.83 months; hazard ratio [HR]=0.53, 95% confidence interval [CI]=0.27, 1.04).In contrast, median overall survival was numerically higher for patients on PC/P (HR=2.15, 95% CI=0.83, 5.60), though there was a high censoring rate.Response rate was similar in both arms.Treatment arms were similar for grade 3/4/5 toxicities.CONCLUSIONS: East Asian never-smoker patients with advanced NSCLC and unknown EGFR mutation status had improved PFS following treatment with first-line PC and sequential G. Irrespective of subsequent maintenance treatment, induction PC was safe and efficacious, leading to prolonged OS in the Asian patient population.",1,1,1,0
33148479,"nextMONARCH: Abemaciclib Monotherapy or Combined With Tamoxifen for Metastatic Breast Cancer.BACKGROUND: Abemaciclib is a selective cyclin-dependent kinase 4 and 6 inhibitor administered continuously for hormone receptor-positive (HR(+)), human epidermal growth factor receptor 2-negative (HER2(-)) advanced breast cancer.Abemaciclib is associated with dose-dependent early-onset diarrhea.nextMONARCH evaluated abemaciclib monotherapy (with or without prophylactic loperamide) and combined with tamoxifen for endocrine refractory metastatic breast cancer (MBC) after chemotherapy.PATIENTS AND METHODS: nextMONARCH is an open-label, controlled, randomized, phase II study of women with endocrine-refractory HR(+), HER2(-) MBC previously treated with chemotherapy.Patients received abemaciclib 150 mg plus tamoxifen 20 mg (A+T), abemaciclib 150 mg every 12 hours (A-150), or abemaciclib 200 mg plus prophylactic loperamide (A-200).The primary objective was progression-free survival (PFS).PFS analyses tested superiority of A+T to A-200 and informal noninferiority of A-150 to A-200.The secondary objectives included the objective response rate (ORR), safety, and pharmacokinetics.RESULTS: The median PFS was 9.1 months for A+T versus 7.4 months for A-200 (hazard ratio, 0.815; 95% confidence interval, 0.556-1.193; P = .293).The A-200 PFS was comparable to that with A-150 at 6.5 months (hazard ratio, 1.045; 95% confidence interval, 0.711-1.535; P = .811).The ORR was 34.6%, 24.1%, and 32.5% for A+T, A-150, and A-200, respectively.No new safety signals were identified.The incidence and severity of diarrhea (62.3%; grade 3, 7.8%) with A-200 was similar to that with A-150 (67.1%; grade 3, 3.8%).The pharmacokinetics were comparable to previous observations.CONCLUSIONS: The addition of tamoxifen to abemaciclib did not significantly improve PFS or ORR compared with abemaciclib monotherapy but confirmed the single-agent activity of abemaciclib in heavily pretreated HR(+), HER2(-) MBC.Dose reductions and antidiarrheal medication generally managed diarrhea while maintaining efficacy.",1,1,1,1
23348977,"Characteristics of lung cancers detected by computer tomography screening in the randomized NELSON trial.RATIONALE: The NELSON (Nederlands Leuvens Longkanker Screenings Onderzoek) trial is, with 15,822 participants, the largest European lung cancer computer tomography screening trial.A volumetry-based screening strategy, stringent criteria for a positive screening, and an increasing length of screening interval are particular features of the NELSON trial.OBJECTIVES: To determine the effect of stringent referral criteria and increasing screening interval on the characteristics of screen-detected lung cancers, and to compare this across screening rounds, between sexes, and with other screening trials.METHODS: All NELSON participants with screen-detected lung cancer in the first three rounds were included.Lung cancer stage at diagnosis, histological subtype, and tumor localization were compared between the screening rounds, the sexes, and with other screening trials.MEASUREMENTS AND MAIN RESULTS: In the first three screening rounds, 200 participants were diagnosed with 209 lung cancers.Of these lung cancers, 70.8% were diagnosed at stage I and 8.1% at stage IIIB-IV, and 51.2% were adenocarcinomas.There was no significant difference in cancer stage, histology, or tumor localization across the screening rounds.Women were diagnosed at a significantly more favorable cancer stage than men.Compared with other trials, the screen-detected lung cancers of the NELSON trial were relatively more often diagnosed at stage I and less often at stage IIIB-IV.CONCLUSIONS: Despite stringent criteria for a positive screening, an increasing length of screening interval, and few female participants, the screening strategy of the NELSON trial resulted in a favorable cancer stage distribution at diagnosis, which is essential for the effectiveness of our screening strategy.Clinical trial registered with www.trialregister.nl (ISRCTN63545820).",0,0,0,0
27697278,"Addressing behavioral impacts of childhood leukemia: A feasibility pilot randomized controlled trial of a group videoconferencing parenting intervention.PURPOSE: Child emotional and behavioral problems constitute significant sequelae of acute lymphoblastic leukemia (ALL) treatment.The aims of this study were to a) examine the feasibility, acceptability and satisfaction of a parenting intervention amongst parents of children with ALL and b) explore whether participation in a parenting intervention shows promise for improvements in child behavior.METHODS: 12 parents with a child aged between 2 and 8 years receiving maintenance phase treatment for ALL participated in a phase 2 randomized controlled trial comparing eight weeks of group online participation in Triple P: Positive Parenting Program with no intervention.RESULTS: The number of eligible parents who completed the intervention was low (31.6%).Main reasons for non-consent or dropout were program time commitment too high or content not relevant.For parents who completed the intervention, satisfaction and acceptability was high.Parents reported the intervention as highly relevant and topical, feasible, helpful and a positive experience.Results indicated a non-significant trend towards improved total child behavioral and emotional difficulties following the intervention.Qualitative results indicated that intervention group parents reported improvements in parenting skills and competence, and decreased child behavioral problems.CONCLUSIONS: These pilot data highlight the difficulties of engaging and retaining parents in an 8-week parenting intervention in this context.For parents who completed the intervention, results indicated high feasibility, acceptability and satisfaction.Suggestions for further research and intervention modifications are provided to enhance uptake and strengthen efforts to assist parents in addressing child behavioral and emotional challenges during ALL treatment.",1,1,0,0
25605843,"Fluorouracil, leucovorin, and irinotecan plus cetuximab treatment and RAS mutations in colorectal cancer.PURPOSE: The phase III CRYSTAL study demonstrated that addition of cetuximab to fluorouracil, leucovorin, and irinotecan (FOLFIRI) significantly improved overall survival, progression-free survival, and objective response in the first-line treatment of patients with KRAS codon 12/13 (exon 2) wild-type metastatic colorectal cancer (mCRC).Outcome was reassessed in subgroups defined by extended RAS mutation testing.PATIENTS AND METHODS: Existing DNA samples from KRAS exon 2 wild-type tumors from CRYSTAL study patients were reanalyzed for other RAS mutations in four additional KRAS codons (exons 3 and 4) and six NRAS codons (exons 2, 3, and 4) using beads, emulsion, amplification, and magnetics technology.No tissue microdissection was performed.A >/= 5% mutant allele cutoff was used to call mutations.RESULTS: Mutation status was evaluable in 430 (64.6%) of 666 patients with KRAS exon 2 wild-type tumors.Other RAS mutations were detected in 63 (14.7%) of 430 patients.In those with RAS wild-type tumors, a significant benefit across all efficacy end points was associated with the addition of cetuximab to FOLFIRI.In patients with other RAS tumor mutations, no difference in efficacy outcomes between treatment groups was seen.The safety profile in RAS subgroups was similar and in line with expectations.CONCLUSION: In the first-line treatment of mCRC, patients with RAS wild-type tumors derived a significant benefit from the addition of cetuximab to FOLFIRI; patients with RAS tumor mutations did not.Molecular testing of tumors for all activating RAS mutations is essential before considering anti-epidermal growth factor receptor therapy, thereby allowing the further tailoring of cetuximab administration to maximize patient benefit.",0,0,0,0
31652452,"Association between PHOX2B gene rs28647582 T>C polymorphism and Wilms tumor susceptibility.Wilms tumor is one of the most common pediatric solid tumors.The pair-like homeobox 2b (PHOX2B) gene is an important transcription factor that regulates cellular proliferation and differentiation in early life.The association between PHOX2B single nucleotide polymorphisms (SNPs) and Wilms tumor risk has not been investigated.Therefore, we conducted a case-control study involving 145 Wilms tumor patients and 531 controls to explore the association between the PHOX2B rs28647582 T>C polymorphism and Wilms tumor susceptibility.The association between the PHOX2B rs28647582 T>C polymorphism and Wilms tumor susceptibility was assessed by odds ratios (ORs) and 95% confidence intervals (CIs).Our results indicated that PHOX2B rs28647582 T>C polymorphism did not significantly alter Wilms tumor susceptibility.However, in the stratified analysis, we found that TC/CC genotypes significantly increased Wilms tumor risk among children older than 18 months (adjusted OR = 1.77, 95% CI = 1.07-2.95, P=0.027) and those with clinical stages III+IV (adjusted OR = 1.75, 95% CI = 1.09-2.82, P=0.022), when compared with those with TT genotype.Our study suggested that PHOX2B rs28647582 T>C was weakly associated with Wilms tumor susceptibility.Our conclusions need further validation with a larger sample size.",0,0,0,0
