pmid,sentence,format,population,purpose,label
24960402,"A phase IIa dose-finding and safety study of first-line pertuzumab in combination with trastuzumab, capecitabine and cisplatin in patients with HER2-positive advanced gastric cancer.BACKGROUND: Pertuzumab plus trastuzumab provides a more comprehensive blockade of HER2 signalling than trastuzumab alone.Therefore, we conducted a phase IIa study of the pharmacokinetics and safety of pertuzumab plus trastuzumab and chemotherapy in advanced gastric cancer (aGC).METHODS: Patients received pertuzumab 840 mg for cycle 1 and 420 mg q3w for cycles 2-6 (Arm A) or pertuzumab 840 mg q3w for six cycles (Arm B).Trastuzumab, cisplatin and capecitabine were also given for six cycles, then trastuzumab q3w until disease progression or unmanageable toxicity.The co-primary endpoints were day 43 pertuzumab serum trough concentration (Cmin) and safety.RESULTS: Thirty patients were randomised.Mean pertuzumab Cmin at day 43 was 40.0 mug ml(-1) (s.d.: 17.3) in Arm A and 62.7 mug ml(-1) (29.1) in Arm B. Mean day 43 Cmin in Arm A was ~37% lower than that seen in metastatic breast cancer.The safety profiles were similar between arms and treatment was well tolerated.Partial responses were achieved by 86% and 55% of patients in Arms A and B, respectively.CONCLUSIONS: On the basis of the pharmacokinetic and safety data, the 840 mg q3w pertuzumab dose has been selected for a phase III study of pertuzumab, trastuzumab and chemotherapy in HER2-positive aGC.",1,1,1,1
23158059,"Chromosome damage and cell proliferation rates in in vitro irradiated whole blood as markers of late radiation toxicity after radiation therapy to the prostate.PURPOSE: In vitro irradiated blood samples from prostate cancer patients showing late normal tissue damage were examined for lymphocyte response by measuring chromosomal aberrations and proliferation rate.METHODS AND MATERIALS: Patients were selected from a randomized trial evaluating the optimal timing of dose-escalated radiation and short-course androgen deprivation therapy.Of 438 patients, 3% experienced grade 3 late radiation proctitis and were considered to be radiosensitive.Blood samples were taken from 10 of these patients along with 20 matched samples from patients with grade 0 proctitis.The samples were irradiated at 6 Gy and, along with control samples, were analyzed for dicentric chromosomes and excess fragments per cell.Cells in first and second metaphase were also enumerated to determine the lymphocyte proliferation rate.RESULTS: At 6 Gy, there were statistically significant differences between the radiosensitive and control cohorts for 3 endpoints: the mean number of dicentric chromosomes per cell (3.26 +/- 0.31, 2.91 +/- 0.32; P=.0258), the mean number of excess fragments per cell (2.27 +/- 0.23, 1.43 +/- 0.37; P<.0001), and the proportion of cells in second metaphase (0.27 +/- 0.10, 0.46 +/- 0.09; P=.0007).CONCLUSIONS: These results may be a valuable indicator for identifying radiosensitive patients and for tailoring radiation therapy.",0,0,0,0
25708763,"Cold snare polypectomy versus cold forceps polypectomy for diminutive and small colorectal polyps: a randomized controlled trial.BACKGROUND: The optimal technique for removal of diminutive or small colorectal polyps is debatable.OBJECTIVE: To compare the complete resection rates of cold snare polypectomy (CSP) and cold forceps polypectomy (CFP) for the removal of adenomatous polyps </=7 mm.DESIGN: Prospective randomized controlled study.SETTING: A university hospital.PATIENTS: A total of 139 patients who were found to have >/=1 colorectal adenomatous polyps </=7 mm.INTERVENTIONS: Polyps were randomized to be treated with either CSP or CFP.After the initial polypectomy, additional EMR was performed at the polypectomy site to assess the presence of residual polyp tissue.MAIN OUTCOME MEASUREMENTS: Absence of residual polyp tissue in the EMR specimen of the polypectomy site was defined as complete resection.RESULTS: Among a total of 145 polyps, 128 (88.3%) were adenomatous polyps.The overall complete resection rate for adenomatous polyps was significantly higher in the CSP group compared with the CFP group (57/59, 96.6% vs 57/69, 82.6%; P = .011).Although the complete resection rates for adenomatous polyps </=4 mm were not different (27/27, 100% vs 31/32, 96.9%; P = 1.000), the complete resection rates for adenomatous polyps sized 5 to 7 mm was significantly higher in the CSP group compared with the CFP group (30/32, 93.8% vs 26/37, 70.3%; P = .013).LIMITATIONS: Single-center study.CONCLUSION: CSP is recommended for the complete resection of colorectal adenomatous polyps </=7 mm.( CLINICAL TRIAL REGISTRATION NUMBER: NCT01665898.).",0,0,0,0
24315404,"A phase III randomized study comparing neoadjuvant chemotherapy with concurrent chemotherapy combined with radiotherapy for locoregionally advanced nasopharyngeal carcinoma: updated long-term survival outcomes.OBJECTIVE: To determine whether concurrent chemoradiotherapy (CCRT) can improve survival rates compared to the neoadjuvant chemotherapy (NACT) regimen in locoregionally advanced nasopharyngeal carcinoma (NPC) patients.MATERIALS AND METHODS: A total of 338 patients with biopsy-proven NPC were randomly assigned to receive NACT followed by radical radiotherapy (RT) then adjuvant chemotherapy (AC) or CCRT followed by AC.RESULTS: With a median follow-up of 60 months, the 5-year overall survival (OS) rate did not differ significantly between two groups (75.5% vs 79.4% in CCRT and NACT group respectively, P=0.47, HR=0.84, 95%CI 0.53-1.33).Metastasis-free survival (MFS) rate was significantly improved by the CCRT (79.0% vs 86.9%, P=0.05, HR=0.59, 95%CI 0.35-1.00).Subgroup analysis indicated that the benefit of CCRT was derived from N0/N1 tumors (78.0% vs 93.5%, P=0.05, HR=0.35, 95%CI 0.12-0.99).Higher rates of mucositis (52.4% vs. 35.9% P=0.02) and vomiting (13.7% vs. 4.7% P=0.00) were noted in the CCRT arm.Late toxicities were similar in two groups.CONCLUSIONS: The updated results demonstrated no significant survival benefit of CCRT over NACT in patients with locoregionally advanced NPC.CCRT only showed significant MFS efficacy in T3-4N0-1 populations.",1,1,1,1
25399973,"[Efficacies of gefitinib versus paclitaxel/carboplatin for patients with advanced pulmonary adenocarcinoma].OBJECTIVE: To compare the clinical efficacies of gefitinib versus paclitaxel/carboplatin in patients with advanced pulmonary adenocarcinoma.METHODS: A total of 51 advanced pulmonary adenocarcinoma patients were recruited from Guangdong General Hospital during October 2006 to September 2007.Eligible patients were >/= 18 years old, either non-smokers or former light smokers and receiving no prior chemotherapy or biological/immunological therapy.According to performance status, smoking status and gender, they were selected with dynamic equilibrium randomized method 1: 1 to receive first-line gefitinib (250 mg/d) in gefitinib arm or carboplatin/paclitaxel (carboplatin, area under the curve 5 mg x ml(-)(1) x min(-)(1), 21-day cycle; paclitaxel, 200 mg/m(2), 21-day cycle in chemotherapy arm.The primary endpoint was progression free survival (PFS). And the secondary endpoints were objective response rate (ORR) and overall survival (OS).RESULTS: They were randomized into gefitinib arm (n = 25) and paclitaxel/carboplatin arm (n = 26).The median PFS was 4.2 months in gefitinib arm and 8.3 months in paclitaxel/carboplatin arm (P = 0.422); ORR 36.0% in gefitinib arm and 42.3% in paclitaxel/carboplatin arm (P = 0.645); Median OS 14.4 months in gefitinib arm and 15.0 months in paclitaxel/carboplatin arm (P = 0.290).Multifactorial Cox regression analysis showed that age (P = 0.004), epidermal growth factor receptor (EGFR) gene mutation status (P = 0.012) and subsequent treatments (platinum-based chemotherapy, P = 0.001; EGFR-tyrosine kinase inhibitors (TKI), P = 0.005) were the significant predictors of OS.CONCLUSIONS: No significant differences exist in terms of efficacy and survival between first-line gefitinib and paclitaxel/carboplatin for Chinese patients with pulmonary adenocarcinoma who are non-smokers or former light smokers.And age, EGFR gene mutation status and subsequent treatments are significant predictor of OS.However, first-line gefitinib should not be recommended for advanced non-small cell lung cancer (NSCLC) patients only based on clinical factors, due to a very small sample-size in our study.",1,1,1,1
22493375,"Intra-arterial infusion of irinotecan-loaded drug-eluting beads (DEBIRI) versus intravenous therapy (FOLFIRI) for hepatic metastases from colorectal cancer: final results of a phase III study.BACKGROUND: Metastases to the liver receive most of their blood supply from the arterial route, therefore for patients with hepatic metastases from large bowel cancer, hepatic arterial infusion adopting drug-eluting beads preloaded with irinotecan (DEBIRI) may offer a chance of cure.PATIENTS AND METHODS: In a multi-institutional study, 74 patients were randomly assigned to receive DEBIRI (36) versus systemic irinotecan, fluorouracil and leucovorin (FOLFIRI, 38).The primary end-point was survival; secondary end points were response, recurrence, toxicity, quality of life, cost and influence of molecular markers.RESULTS: At 50 months, overall survival was significantly longer for patients treated with DEBIRI than for those treated with FOLFIRI (p=0.031, log-rank).Median survival was 22 (95% Confidence Interval CI=21-23) months, for DEBIRI and 15 (95% CI=12-18) months for FOLFIRI.Progression-free survival was 7 (95% CI=3-11) months in the DEBIRI group compared to 4 (95% CI=3-5) months in the FOLFIRI group and the difference between groups was statistically significant (p=0.006, log-rank).Extrahepatic progression had occurred in all patients by the end of the study, at a median time of 13 (95% CI=10-16) months in the DEBIRI group compared to 9 (95% CI 5-13) months in the FOLFIRI group.A statistically significant difference between groups was not observed (p=0.064, log-rank).The median time for duration of improvement to quality of life was 8 (95% CI=3-13) months in the DEBIRI group and 3 (95% CI=2-4) months in the FOLFIRI group.The difference in duration of improvement was statistically significant (p=0.00002, log-rank).CONCLUSION: This study showed a statistically significant difference between DEBIRI and FOLFIRI for overall survival (7 months), progression-free survival (3 months) and quality of life (5 months).In addition, a clinically significant improvement in time to extrahepatic progression (4 months) was observed for DEBIRI, a reversal of the expectation for a regional treatment.This suggests a benefit of DEBIRI treatment over standard chemotherapy and serves to establish the expected difference between these two treatment options for planning future large randomized studies.",1,1,1,1
24141008,"Improved survival with ursodeoxycholic acid prophylaxis in allogeneic stem cell transplantation: long-term follow-up of a randomized study.We report the long-term results of a prospective randomized study on the use of ursodeoxycholic acid (UDCA) for prevention of hepatic complications after allogeneic stem cell transplantation.Two hundred forty-two patients, 232 with malignant disease, were randomized to receive (n = 123) or not to receive (n = 119) UDCA from the beginning of the conditioning until 90 days post-transplantation.The results were reported after 1-year follow-up.UDCA administration reduced significantly the proportion of patients developing high serum bilirubin levels as well as the incidence of severe acute graft-versus-host disease (GVHD), liver GVHD, and intestinal GVHD.In the UDCA prophylaxis group, nonrelapse mortality (NRM) was lower and overall survival better than in the control group.After a 10-year follow-up, the difference in the survival and NRM in favor of the UDCA-treated group, seen at 1 year, was maintained (survival 48% versus 38%, P = .037; NRM 28% versus 41%, P = .01).A landmark analysis in patients surviving at 1 year post-transplantation showed no significant differences between the study groups in the long-term follow-up in chronic GVHD, relapse rate, NRM, disease-free survival, or overall survival.These long-term results continue to support the useful role of UDCA in the prevention of transplant-related complications in allogeneic transplantation.",1,1,1,1
24573743,"A phase II open-label randomized multicenter trial of TSU-68 in combination with S-1 and oxaliplatin versus S-1 in combination with oxaliplatin in patients with metastatic colorectal cancer.BACKGROUND: Colorectal cancer (CRC) is the fourth leading cause of cancer-related deaths worldwide.The combination of oxaliplatin-based treatments (oxaliplatin plus infusional 5-fluorouracil and leucovorin [FOLFOX] or oxaliplatin plus capecitabine [CapeOX]) and bevacizumab is a standard chemotherapy regimen for metastatic CRC (mCRC).However, several clinical studies that tested S-1 plus oxaliplatin (SOX) indicate that SOX is also a treatment option for mCRC.TSU-68 is an oral compound that inhibits vascular endothelial growth factor receptor and platelet-derived growth factor receptor.The recommended dose of TSU-68 + SOX was previously determined in a phase I study of mCRC patients.The goal of this trial was to evaluate the efficacy of TSU-68 in combination with SOX.METHODS: This open-label multicenter randomized phase II trial was performed in Korea.Treatment-naive mCRC patients with a performance status of 0 or 1 were randomized in a 1:1 ratio to receive either TSU-68 + SOX or SOX alone.The primary endpoint was progression-free survival (PFS).RESULTS: A total of 105 patients (TSU-68 + SOX, 52 patients; SOX alone, 53 patients) were randomized.The median PFS was 7.0 months in the TSU-68 + SOX group (hazard ratio [HR], 1.057) and 7.2 months in the SOX group (p = 0.8401).The most frequent grade 3 and 4 adverse events were thrombocytopenia (9.6 % [TSU-68 + SOX] vs. 26.4 % [SOX]), neutropenia (13.5 % [TSU-68 + SOX] vs. 15.1 % [SOX]), and anemia (3.8 % [TSU-68 + SOX] vs. 13.2 % [SOX]).We observed a difference between the 2 groups for all grades of anemia (15.4 % [TSU-68 + SOX] vs. 32.1 % [SOX]), diarrhea (30.8 % [TSU-68 + SOX] vs. 47.2 % [SOX]), vomiting (50.0 % [TSU-68 + SOX] vs. 26.4 % [SOX]), and chromaturia (23.1 % [TSU-68 + SOX] vs. 0.0 % [SOX]).Analysis using a Cox proportional hazard model showed that baseline interleukin 6 (IL-6) levels were associated with a survival benefit of TSU-68 (p = 0.012).CONCLUSION: TSU-68 + SOX had a favorable safety profile.However, TSU-68 did not have a synergistic effect on the efficacy of SOX.The baseline serum IL-6 level could be a prognostic factor for TSU-68 efficacy.",1,1,1,1
23063071,"Treatment Rationale Study Design for the MetLung Trial: A Randomized, Double-Blind Phase III Study of Onartuzumab (MetMAb) in Combination With Erlotinib Versus Erlotinib Alone in Patients Who Have Received Standard Chemotherapy for Stage IIIB or IV Met-Positive Non-Small-Cell Lung Cancer.We present the treatment rationale and study design of the MetLung phase III study.This study will investigate onartuzumab (MetMAb) in combination with erlotinib compared with erlotinib alone, as second- or third-line treatment, in patients with advanced non-small-cell lung cancer (NSCLC) who are Met-positive by immunohistochemistry.Approximately 490 patients (245 per treatment arm) will receive erlotinib (150 mg oral daily) plus onartuzumab or placebo (15 mg/kg intravenous every 3 weeks) until disease progression, unacceptable toxicity, patient or physician decision to discontinue, or death.The efficacy objectives of this study are to compare overall survival (OS) (primary endpoint), progression-free survival, and response rates between the 2 treatment arms.In addition, safety, quality of life, pharmacokinetics, and translational research will be investigated across treatment arms.If the primary objective (OS) is achieved, this study will provide robust results toward an alternative treatment option for patients with Met-positive second- or third-line NSCLC.",1,1,1,1
22317882,"Hyoscine N-butylbromide does not improve polyp detection during colonoscopy: a double-blind, randomized, placebo-controlled, clinical trial.BACKGROUND: Colonoscopy is used for the detection of neoplastic polyps, although a significant miss rate has been reported.Limited data suggest that the administration of the antispasmodic hyoscine N-butylbromide during colonoscopy improves polyp detection.OBJECTIVE: To investigate whether the use of 20 mg hyoscine N-butylbromide intravenously during colonoscopy improves polyp detection or removal.DESIGN: A prospective, double-blind, placebo-controlled, randomized, clinical trial.SETTING: Nonacademic teaching hospital.PATIENTS: This study involved 674 patients who were routinely referred and accepted for either diagnostic or screening colonoscopy.INTERVENTION: Intravenous injection of either 1 mL hyoscine N-butylbromide (n = 340) or 0.9% NaCl solution (n = 334) when withdrawal was started.MAIN OUTCOME MEASUREMENTS: Polyp detection rate (PDR), adenoma detection rate (ADR), and the advanced lesion detection rate (ALDR), 5% trimmed mean number of polyps, mean withdrawal time.RESULTS: The cecal intubation rate was 96%.The PDR, ADR, and ALDR were 56% versus 60%, 30% versus 31%, and 14% versus 14% in the hyoscine N-butylbromide and placebo groups, respectively (all P values > .25).The means of the total number of detected, removed, and harvested polyps per patient were 1.13 versus 1.21, 1.03 versus 1.06, and 0.89 versus 0.89 in the hyoscine N-butylbromide and placebo groups, respectively (all P values > .37).Mean withdrawal time was 561 versus 584 seconds in the hyoscine N-butylbromide and placebo groups, respectively (P = .34).Multivariate analysis demonstrated no effect of hyoscine N-butylbromide on the investigated parameters.LIMITATIONS: Only experienced colonoscopists participated in the study.CONCLUSION: We found no evidence to support the use of hyoscine N-butylbromide during withdrawal of the colonoscope to improve polyp detection or removal.( CLINICAL TRIAL REGISTRATION NUMBER: ISRCTN25405865.).",0,0,0,0
23733149,"The bottleneck effect in lung cancer clinical trials.Clinical trials provide the most promising way to improve treatment outcomes in cancer.This study examined the rate at which eligible patients with lung cancer, at a National Cancer Institute-designated cancer center in the South, were offered a clinical trial and explored for reasons for ineligibility.We retrospectively reviewed 300 randomly selected lung cancer patients' medical records seen in 2010, to assess clinical trial offers to eligible patients, reasons for not offering an eligible patient a trial, demographic factors associated with eligibility, and reasons for refusal among those offered a trial.Of the 300 patient charts, seven were excluded for lack of confirmed lung cancer diagnosis.Forty-six of the remaining 293 (15.7%) patients were eligible for a clinical trial.Forty-five of the 46 (97.8%) were considered for a trial by their oncologist.Thirty-five of the 45 (77.8%) were offered a trial: 15 agreed (42.9% of those offered, 5.1% of patients reviewed), 11 declined, and 9 were undecided at the end of the review window.Patients with poor Eastern Cooperative Oncology Group (ECOG) performance status levels and small cell (SC) diagnoses were significantly less likely to be eligible for a trial.Results suggest that oncologists at the cancer center are effectively presenting all eligible patients with the option of a clinical trial; however, there is a need to increase the number of approved clinical trials for patients with SC or ECOG score greater than 2.",0,0,0,0
22383680,"Influence of zoledronic acid on disseminated tumor cells in primary breast cancer patients.BACKGROUND: The presence of disseminated tumor cells (DTCs) in bone marrow of patients with early breast cancer (EBC) has been correlated with increased risk of metastatic disease or locoregional relapse.Zoledronic acid (ZOL) treatment has reduced DTCs in the bone marrow of patients with EBC in several studies.This controlled study sought to confirm these observations.PATIENTS AND METHODS: Patients with EBC and DTC-positive bone marrow were randomized (N = 96) to treatment with ZOL plus adjuvant systemic therapy or adjuvant systemic therapy alone.The change in DTC numbers at 12 months versus baseline was measured.RESULTS: DTC-positive patients treated with ZOL were more likely to become DTC-negative after 12 months of treatment compared with the controls (67% versus 35%; P = 0.009).At 12 months, DTC counts decreased to a mean of 0.5 +/- 0.8 DTCs in the ZOL group and to 0.9 +/- 0.8 DTCs in the control group.In addition, ZOL was generally well tolerated.CONCLUSIONS: Treatment with ZOL improves elimination of DTCs.Further studies are needed to determine whether the reduction in DTCs by ZOL provides clinical benefit.",1,1,1,1
23890768,"Three-arm randomised controlled phase 2 study comparing pemetrexed and erlotinib to either pemetrexed or erlotinib alone as second-line treatment for never-smokers with non-squamous non-small cell lung cancer.BACKGROUND: This randomised controlled phase 2 study compared pemetrexed and erlotinib in combination with either agent alone in terms of efficacy and safety as second-line treatment in a clinically selected population of never-smokers with non-squamous non-small cell lung cancer (NSCLC).METHODS: Patients who had failed only one prior chemotherapy regimen and had Eastern Cooperative Oncology Group (ECOG) Performance Status (PS) </=2 were randomised to either: pemetrexed 500 mg/m(2) on day 1 plus erlotinib 150 mg daily on days 2-14; erlotinib 150 mg daily; or pemetrexed 500 mg/m(2) on day 1 of a 21-day cycle until discontinuation criteria were met.The primary endpoint, progression-free survival (PFS), was analysed using a multivariate Cox model.Firstly, a global comparison across the three arms was performed.If the global null hypothesis was rejected at a two-sided 0.2 significance level, pairwise comparisons of pemetrexed-erlotinib versus erlotinib or pemetrexed were then conducted using the same model.Statistical significance was claimed only if both global and pairwise null hypotheses were rejected at a two-sided 0.05 significance level.FINDINGS: A total of 240 patients (male, 35%; East Asian, 55%; ECOG PS 0-1, 93%) were included.A statistically significant difference in PFS was found across the three arms (global p=0.003), with pemetrexed-erlotinib significantly better than either single agent: HR=0.57, 95% confidence interval (CI): 0.40-0.81, p=0.002 versus erlotinib; HR=0.58, 95% CI: 0.39-0.85, p=0.005 versus pemetrexed.Median PFS (95% CI) was 7.4 (4.4, 12.9) months in pemetrexed-erlotinib, 3.8 (2.7, 6.3) months in erlotinib and 4.4 (3.0, 6.0) months in pemetrexed.Safety analyses showed a higher incidence of drug-related grade 3/4 toxicity in pemetrexed-erlotinib (60.0%) than in pemetrexed (28.9%) or erlotinib (12.0%); the majority being neutropenia, anaemia, rash and diarrhoea.INTERPRETATION: Pemetrexed-erlotinib significantly improved PFS compared to either drug alone in this clinically selected population.The combination had more toxicity, but was clinically manageable.",1,1,1,1
24670844,"Comparative effectiveness of sphincter-sparing surgery versus abdominoperineal resection in rectal cancer: patient-reported outcomes in National Surgical Adjuvant Breast and Bowel Project randomized trial R-04.OBJECTIVE: National Surgical Adjuvant Breast and Bowel Project (NSABP) R-04 was a randomized controlled trial of neoadjuvant chemoradiotherapy in patients with resectable stage II-III rectal cancer.We hypothesized that patients who underwent abdominoperineal resection (APR) would have a poorer quality of life than those who underwent sphincter-sparing surgery (SSS).METHODS: To obtain patient-reported outcomes (PROs) we administered two symptom scales at baseline and 1 year postoperatively: the Functional Assessment of Cancer Therapy-Colorectal (FACT-C) and the European Organization for the Research and Treatment of Cancer module for patients with Colorectal Cancer Quality of Life Questionnaire (EORTC QLQ-CR38).Scoring was stratified by nonrandomly assigned definitive surgery (APR vs SSS).Analyses controlled for baseline scores and stratification factors: age, sex, stage, intended surgery, and randomly assigned chemoradiotherapy.RESULTS: Of 1,608 randomly assigned patients, 987 had data for planned analyses; 62% underwent SSS; 38% underwent APR.FACT-C total and subscale scores were not statistically different by surgery at 1 year.For the EORTC QLQ-CR38 functional scales, APR patients reported worse body image (70.3 vs 77.0, P = 0.0005) at 1 year than did SSS patients.Males undergoing APR reported worse sexual enjoyment (43.7 vs 54.7, P = 0.02) at 1 year than did those undergoing SSS.For the EORTC QLQ-CR38 symptom scale scores, APR patients reported worse micturition symptoms than the SSS group at 1 year (26.9 vs 21.5, P = 0.03).SSS patients reported worse gastrointestinal tract symptoms than did the APR patients (18.9 vs 15.2, P < 0.0001), as well as weight loss (10.1 vs 6.0, P = 0.002).CONCLUSIONS: Symptoms and functional problems were detected at 1 year by EORTC QLQ-CR38, reflecting different symptom profiles in patients who underwent APR than those who underwent SSS.Information from these PROs may be useful in counseling patients anticipating surgery for rectal cancer.",0,0,0,0
24013569,"Prescription and adherence to lymphedema self-care modalities among women with breast cancer-related lymphedema.PURPOSE: To profile the prescription for and adherence to breast cancer-related lymphedema (BCRL) self-care modalities among breast cancer (BrCa) survivors with BCRL in a 12-month randomized weightlifting trial.METHODS: We developed a questionnaire that assessed prescription for and adherence to 10 BCRL self-care modalities that included physical therapy exercise, pneumatic compression pump, medication, lymphedema bandaging, arm elevation, self-administered lymphatic drainage, therapist-administered lymphatic drainage, compression garments, skin care, and taping.We measured prescription for and adherence to BCRL self-care modalities at baseline, 3, 6, and 12 months.Longitudinal logistic regression was used to estimate the odds ratio (OR) and 95 % confidence interval (95 % CI) associated with prescription for and adherence to BCRL modalities over time.RESULTS: This study included 141 BrCa survivors with BCRL.Women were prescribed an average of 3.6 +/- 2.1 BCRL self-care modalities during the study.The prescription for therapist-administered lymphatic drainage (OR = 0.92, 95 % CI 0.88-0.96), pneumatic compression pump use (OR = 0.94, 95 % CI 0.89-0.98), and bandaging (OR = 0.96, 95 % CI 0.93-0.99) decreased over 12 months of follow-up.No other prescribed BCRL self-care modalities changed during the study.Over 12 months, the average adherence to all BCRL self-care modalities varied with 13, 24, 32, and 31 % of women reporting <25, 25-49, 50-74, and >/=75 % adherence, respectively.Over 12 months, there was a noticeable change from high to low adherence in self-administered lymphatic drainage, such that there was a 15 % increased likelihood of adherence <25 % compared to >/=75 % (OR = 1.15 (95 % CI 1.05-1.26); p = 0.002).The adherence patterns of all other modalities did not change over follow-up.CONCLUSIONS: Our findings suggest the prescription for BCRL self-care modalities is variable.The average adherence to BCRL self-care was non-optimal.Future research is necessary to prepare BrCa survivors with the knowledge, skills, abilities, and resources necessary to care for this lifelong condition.",0,0,0,0
25701170,"Orteronel plus prednisone in patients with chemotherapy-naive metastatic castration-resistant prostate cancer (ELM-PC 4): a double-blind, multicentre, phase 3, randomised, placebo-controlled trial.BACKGROUND: Orteronel is an investigational, partially selective inhibitor of CYP 17,20-lyase in the androgen signalling pathway, a validated therapeutic target for metastatic castration-resistant prostate cancer.We assessed orteronel in chemotherapy-naive patients with metastatic castration-resistant prostate cancer.METHODS: In this phase 3, double-blind, placebo-controlled trial, we recruited patients with progressive metastatic castration-resistant prostate cancer and no previous chemotherapy from 324 study centres (ie, hospitals or large urologic or group outpatient offices) in 43 countries.Eligible patients were randomly assigned in a 1:1 ratio to receive either 400 mg orteronel plus 5 mg prednisone twice daily or placebo plus 5 mg prednisone twice daily.Randomisation was done centrally with an interactive voice response system and patients were stratified by region (Europe, North America, and not Europe or North America) and the presence or absence of radiographic disease progression at baseline.The two primary endpoints were radiographic progression-free survival and overall survival, determined in the intention-to-treat population.This trial is registered with ClinicalTrials.gov, number NCT01193244.FINDINGS: From Oct 31, 2010, to June 29, 2012, 2353 patients were assessed for eligibility.Of those, 1560 were randomly assigned to receive either orteronel plus prednisone (n=781) or placebo plus prednisone (n=779).The clinical cutoff date for the final analysis was Jan 15, 2014 (with 611 deaths).Median follow-up for radiographic progression-free survival was 8.4 months (IQR 3.7-16.6).Median radiographic progression-free survival was 13.8 months (95% CI 13.1-14.9) with orteronel plus prednisone and 8.7 months (8.3-10.9) with placebo plus prednisone (hazard ratio [HR] 0.71, 95% CI 0.63-0.80; p<0.0001).After a median follow-up of 20.7 months (IQR 14.2-25.4), median overall survival was 31.4 months (95% CI 28.6-not estimable) with orteronel plus prednisone and 29.5 months (27.0-not estimable) with placebo plus prednisone (HR 0.92, 95% CI 0.79-1.08; p=0.31).The most common grade 3 or worse adverse events were increased lipase (137 [17%] of 784 patients in the orteronel plus prednisone group vs 14 [2%] of 770 patients in the placebo plus prednisone group), increased amylase (77 [10%] vs nine [1%]), fatigue (50 [6%] vs 14 [2%]), and pulmonary embolism (40 [5%] vs 27 [4%]).Serious adverse events were reported in 358 [46%] patients receiving orteronel plus prednisone and in 292 [38%] patients receiving placebo plus prednisone.INTERPRETATION: In chemotherapy-naive patients with metastatic castration-resistant prostate cancer, radiographic progression-free survival was prolonged with orteronel plus prednisone versus placebo plus prednisone.However, no improvement was noted in the other primary endpoint, overall survival.Orteronel plus prednisone was associated with increased toxic effects compared with placebo plus prednisone.On the basis of these and other data, orteronel is not undergoing further development in metastatic castration-resistant prostate cancer.FUNDING: Millennium Pharmaceuticals, Inc, a wholly owned subsidiary of Takeda Pharmaceutical Company Limited.",1,1,1,1
24383843,"Imatinib 800 mg daily induces deeper molecular responses than imatinib 400 mg daily: results of SWOG S0325, an intergroup randomized PHASE II trial in newly diagnosed chronic phase chronic myeloid leukaemia.The standard dose of imatinib for newly diagnosed patients with chronic phase chronic myeloid leukaemia (CP-CML) is 400 mg daily (IM400), but the optimal dose is unknown.This randomized phase II study compared the rates of molecular, haematological and cytogenetic response to IM400 vs. imatinib 400 mg twice daily (IM800) in 153 adult patients with CP-CML.Dose adjustments for toxicity were flexible to maximize retention on study.Molecular response (MR) at 12 months was deeper in the IM800 arm (4-log reduction of BCR-ABL1 mRNA: 25% vs. 10% of patients, P = 0.038; 3-log reduction: 53% vs. 35%, P = 0.049).During the first 12 months BCR-ABL1 levels in the IM800 arm were an average 2.9-fold lower than in the IM400 arm (P = 0.010).Complete haematological response was similar, but complete cytogenetic response was higher with IM800 (85% vs. 67%, P = 0.040).Grade 3-4 toxicities were more common for IM800 (58% vs. 31%, P = 0.0007), and were most commonly haematological.Few patients have relapsed, progressed or died, but both progression-free (P = 0.048) and relapse-free (P = 0.031) survival were superior for IM800.In newly diagnosed CP-CML patients, IM800 induced deeper MRs than IM400, with a trend for improved progression-free and overall survival, but was associated with more severe toxicity.",1,1,1,1
23348836,"Predictors of squamous cell carcinoma in high-risk patients in the VATTC trial.Invasive squamous cell carcinoma (SCC) of the skin is one of the most common cancers in the United States, with no proven means for prevention other than systemic retinoids, which have significant toxicity, and sunscreen.We sought to determine the risk factors for invasive SCC on the face or ears in a high-risk population comprising 1,131 veterans in the Veterans Affairs Topical Tretinoin Chemoprevention (VATTC) Trial.Participants were required to have been diagnosed with at least two keratinocyte carcinomas (KCs) in the 5 years prior to enrollment.The median duration of follow-up was 3.7 years.Twenty-three percent of the participants developed a new invasive SCC, and the cumulative risk of invasive SCC was 30% at 5 years.The following factors independently predicted for new invasive SCCs: number of invasive SCCs and number of in situ SCCs in the 5 years prior to enrollment, actinic keratoses count at enrollment, a history of ever use of topical 5-fluorouracil, and total occupational time spent outdoors.In contrast, the use of angiotensin-convering enzyme inhibitors or angiotensin receptor blockers during the study and a history of warts anywhere on the body were found to protect against new invasive SCCs.These independent predictors remained the same for all SCCs (invasive and in situ combined).The number of basal cell carcinomas in the 5 years prior to enrollment, sunburns, sun sensitivity, and recreational sun exposure were not associated with new SCCs.These findings identify key risk factors for additional SCCs in patients with multiple prior KCs, and suggest that a history of warts may be associated with reduced SCC risk.",0,0,0,0
