pmid,sentence,format,population,purpose,label
23143762,"Ewing sarcoma of the hand or foot.PURPOSE: Ewing Sarcoma (ES) of the hand or foot is a rare clinical condition.Due to the critical site, it is of major importance to choose an optimal procedure for local control in terms of outcome and function.Local therapeutic options for these patients range from: surgery (OP), surgery followed by radiotherapy (OP & RT), or radiotherapy (RT) alone.PATIENTS AND METHODS: Data from 80 patients with ES of the hand or foot were analyzed.All patients received chemotherapy according to the protocols of the Cooperative Ewing Sarcoma Study Group (CESS) from 1991 to 2009 (EICESS-92 and EURO-E.W.I.N.G.99).Local therapy consisted of: OP in 39%, OP & RT in 44%, and RT in 12%.In 5% of the patients no local therapy (noL) was performed.Primary endpoint of our study was the event-free-survival (EFS).RESULTS: The 3-year overall EFS was 62% (95%CI 0.50-0.72).Patients with localized disease had a significantly better outcome with an EFS of 77% (95%CI 0.63-0.86), compared to patients with primary disseminated disease with an EFS of 30% (95%CI 0.14-0.49; p<0.001).In comparing local treatment modalities, no significant difference was observed.The 3-year EFS for OP was 61% (95% CI 0.40-0.76), for OP & RT 66% (95%CI 0.47-0.79) and for RT only 70% (95%CI 0.32-0.89) (p=0.253).Patients who did not receive local treatment had an unfavourable prognosis (3-year EFS=0.25; 95%CI 0.01-0.67; p=0.024).A multivariate analysis which included local treatment modality and known prognosticators, showed that primary dissemination was the only significant prognostic factor.Ewing sarcoma of the hand or foot is associated with a favourable outcome.CONCLUSION: Our data analysed a limited group of patients and thus did not provide a clear indication for a preferred local treatment modality.",0,0,0,0
22704056,"The PRO-SELF((c)) Pain Control Program improves patients' knowledge of cancer pain management.CONTEXT: Inadequate knowledge is one barrier to effective cancer pain management.OBJECTIVES: This study's aim was to evaluate the effects of a psychoeducational intervention (the Norwegian version of the PRO-SELF((c)) Pain Control Program) compared with a control group in increasing patients' knowledge of cancer pain management.METHODS: Adult oncology outpatients with pain from bone metastasis of 2.5 or greater on a 0 to 10 numeric rating scale were randomized into the PRO-SELF (n=87) or control (n=92) groups.Patients completed a demographic questionnaire and the Pain Experience Scale (PES) at the beginning and end of the study to assess their knowledge and attitudes.The six-week intervention consisted of education, skills building, and nurse coaching.Mixed-model analyses with tests of a groupxtime interaction were done for each of the individual items and total PES scores to evaluate between-group differences in changes in knowledge over time.RESULTS: Except for functional status, no differences were found between the PRO-SELF and control groups on any baseline demographic, clinical, or pain characteristics.Significant groupxtime interactions were found for all the single item and total PES scores.Compared with the control group, patients in the PRO-SELF group had significant increases in knowledge scores.CONCLUSION: The use of a knowledge and attitude survey, like the PES, as part of a psychoeducational intervention provides an effective foundation for patient education in cancer pain management.This individualized approach to education about pain management may save staff time and improve patient outcomes.",0,0,0,0
22474202,"Effect of oxaliplatin, fluorouracil, and leucovorin with or without cetuximab on survival among patients with resected stage III colon cancer: a randomized trial.CONTEXT: Leucovorin, fluorouracil, and oxaliplatin (FOLFOX) is the standard adjuvant therapy for resected stage III colon cancer.Adding cetuximab to FOLFOX benefits patients with metastatic wild-type KRAS but not mutated KRAS colon cancer.OBJECTIVE: To assess the potential benefit of cetuximab added to the modified sixth version of the FOLFOX regimen (mFOLFOX6) in patients with resected stage III wild-type KRAS colon cancer.DESIGN, SETTING, AND PARTICIPANTS: A randomized trial of 2686 patients aged 18 years or older at multiple institutions across North America enrolled following resection and informed consent between February 10, 2004, and November 25, 2009.The primary randomized comparison was 12 biweekly cycles of mFOLFOX6 with and without cetuximab.KRAS mutation status was centrally determined.The trial was halted after a planned interim analysis of 48% of predicted events (246/515) occurring in 1863 (of 2070 planned) patients with tumors having wild-type KRAS.A total of 717 patients with mutated KRAS and 106 with indeterminate KRAS were accrued.The 2070 patients with wild-type KRAS provided 90% power to detect a hazard ratio (HR) of 1.33 (2-sided alpha = .05), with planned interim efficacy analyses after 25%, 50%, and 75% of expected relapses.MAIN OUTCOME MEASURES: Disease-free survival in patients with wild-type KRAS mutations.Secondary end points included overall survival and toxicity.RESULTS: Median (range) follow-up was 28 (0-68) months.The trial demonstrated no benefit when adding cetuximab.Three-year disease-free survival for mFOLFOX6 alone was 74.6% vs 71.5% with the addition of cetuximab (HR, 1.21; 95% CI, 0.98-1.49; P = .08) in patients with wild-type KRAS, and 67.1% vs 65.0% (HR, 1.12; 95% CI, 0.86-1.46; P = .38) in patients with mutated KRAS, with no significant benefit in any subgroups assessed.Among all patients, grade 3 or higher adverse events (72.5% vs 52.3%; odds ratio [OR], 2.4; 95% CI, 2.1-2.8; P < .001) and failure to complete 12 cycles (33% vs 23%; OR, 1.6; 95% CI, 1.4-1.9; P < .001) were significantly higher with cetuximab.Increased toxicity and greater detrimental differences in all outcomes were observed in patients aged 70 years or older.CONCLUSION: Among patients with stage III resected colon cancer, the use of cetuximab with adjuvant mFOLFOX6 compared with mFOLFOX6 alone did not result in improved disease-free survival.TRIAL REGISTRATION: clinicaltrials.gov Identifier: NCT00079274.",1,1,1,1
22830463,"Sirolimus and secondary skin-cancer prevention in kidney transplantation.BACKGROUND: Transplant recipients in whom cutaneous squamous-cell carcinomas develop are at high risk for multiple subsequent skin cancers.Whether sirolimus is useful in the prevention of secondary skin cancer has not been assessed.METHODS: In this multicenter trial, we randomly assigned transplant recipients who were taking calcineurin inhibitors and had at least one cutaneous squamous-cell carcinoma either to receive sirolimus as a substitute for calcineurin inhibitors (in 64 patients) or to maintain their initial treatment (in 56).The primary end point was survival free of squamous-cell carcinoma at 2 years.Secondary end points included the time until the onset of new squamous-cell carcinomas, occurrence of other skin tumors, graft function, and problems with sirolimus.RESULTS: Survival free of cutaneous squamous-cell carcinoma was significantly longer in the sirolimus group than in the calcineurin-inhibitor group.Overall, new squamous-cell carcinomas developed in 14 patients (22%) in the sirolimus group (6 after withdrawal of sirolimus) and in 22 (39%) in the calcineurin-inhibitor group (median time until onset, 15 vs. 7 months; P=0.02), with a relative risk in the sirolimus group of 0.56 (95% confidence interval, 0.32 to 0.98).There were 60 serious adverse events in the sirolimus group, as compared with 14 such events in the calcineurin-inhibitor group (average, 0.938 vs. 0.250).There were twice as many serious adverse events in patients who had been converted to sirolimus with rapid protocols as in those with progressive protocols.In the sirolimus group, 23% of patients discontinued the drug because of adverse events.Graft function remained stable in the two study groups.CONCLUSIONS: Switching from calcineurin inhibitors to sirolimus had an antitumoral effect among kidney-transplant recipients with previous squamous-cell carcinoma.These observations may have implications concerning immunosuppressive treatment of patients with cutaneous squamous-cell carcinomas.(Funded by Hospices Civils de Lyon and others; TUMORAPA ClinicalTrials.gov number, NCT00133887.).",0,0,0,0
22474202,"Effect of oxaliplatin, fluorouracil, and leucovorin with or without cetuximab on survival among patients with resected stage III colon cancer: a randomized trial.CONTEXT: Leucovorin, fluorouracil, and oxaliplatin (FOLFOX) is the standard adjuvant therapy for resected stage III colon cancer.Adding cetuximab to FOLFOX benefits patients with metastatic wild-type KRAS but not mutated KRAS colon cancer.OBJECTIVE: To assess the potential benefit of cetuximab added to the modified sixth version of the FOLFOX regimen (mFOLFOX6) in patients with resected stage III wild-type KRAS colon cancer.DESIGN, SETTING, AND PARTICIPANTS: A randomized trial of 2686 patients aged 18 years or older at multiple institutions across North America enrolled following resection and informed consent between February 10, 2004, and November 25, 2009.The primary randomized comparison was 12 biweekly cycles of mFOLFOX6 with and without cetuximab.KRAS mutation status was centrally determined.The trial was halted after a planned interim analysis of 48% of predicted events (246/515) occurring in 1863 (of 2070 planned) patients with tumors having wild-type KRAS.A total of 717 patients with mutated KRAS and 106 with indeterminate KRAS were accrued.The 2070 patients with wild-type KRAS provided 90% power to detect a hazard ratio (HR) of 1.33 (2-sided alpha = .05), with planned interim efficacy analyses after 25%, 50%, and 75% of expected relapses.MAIN OUTCOME MEASURES: Disease-free survival in patients with wild-type KRAS mutations.Secondary end points included overall survival and toxicity.RESULTS: Median (range) follow-up was 28 (0-68) months.The trial demonstrated no benefit when adding cetuximab.Three-year disease-free survival for mFOLFOX6 alone was 74.6% vs 71.5% with the addition of cetuximab (HR, 1.21; 95% CI, 0.98-1.49; P = .08) in patients with wild-type KRAS, and 67.1% vs 65.0% (HR, 1.12; 95% CI, 0.86-1.46; P = .38) in patients with mutated KRAS, with no significant benefit in any subgroups assessed.Among all patients, grade 3 or higher adverse events (72.5% vs 52.3%; odds ratio [OR], 2.4; 95% CI, 2.1-2.8; P < .001) and failure to complete 12 cycles (33% vs 23%; OR, 1.6; 95% CI, 1.4-1.9; P < .001) were significantly higher with cetuximab.Increased toxicity and greater detrimental differences in all outcomes were observed in patients aged 70 years or older.CONCLUSION: Among patients with stage III resected colon cancer, the use of cetuximab with adjuvant mFOLFOX6 compared with mFOLFOX6 alone did not result in improved disease-free survival.TRIAL REGISTRATION: clinicaltrials.gov Identifier: NCT00079274.",1,1,1,1
22101228,"The Family Health Promotion Project (FHPP): design and baseline data from a randomized trial to increase colonoscopy screening in high risk families.Colorectal cancer (CRC) is a significant cause of mortality and morbidity in the United States, much of which could be prevented through adequate screening.Consensus guidelines recommend that high-risk groups initiate screening earlier with colonoscopy and more frequently than average risk persons.However, a large proportion of high risk individuals do not receive regular colonoscopic screening.The Family Health Promotion Project (FHPP) is a randomized-controlled trial to test the effectiveness of a telephone-based counseling intervention to increase adherence to risk-appropriate colonoscopy screening in high risk individuals.Unaffected members of CRC families from two national cancer family registries were enrolled (n=632) and randomized to receive either a single session telephone counseling intervention using Motivational Interviewing techniques or a minimal mail-out intervention.The primary endpoint, rate of colonoscopy screening, was assessed at 6, 12 and 24 months post-enrollment.In this paper, we describe the research design and telephone counseling intervention of the FHPP trial, and report baseline data obtained from the two high risk cohorts recruited into this trial.Results obtained at baseline confirm the need for interventions to promote colonoscopy screening among these high risk individuals, as well as highlighting several key opportunities for intervention, including increasing knowledge about risk-appropriate screening guidelines, and providing both tailored risk information and barriers counseling.",0,0,0,0
23019943,"[Curative effect of 3D-CRT combined with gemcitabine concurrently with addition of Kanglaite Injection in treatment of locally advanced pancreatic].OBJECTIVE: To explore the efficacy of concurrent chemoradiotherapy combined with Kanglaite Injection (KI) for locally advanced pancreatic carcinoma patients.METHODS: Totally 50 patients unsuitable for surgery were randomly assigned to the treatment group and the control group, 25 in each group.Patients in the control group were treated with gemcitabine and concurrent 3D-CRT, while those in the treatment group were also treated with intravenous injection of KI (at 100 mL/d) for 21 successive days, 28 days as one cycle, two cycles with one week interval.The short-term curative effect, the survival time, the improvement of symptoms, the tumor markers, and adverse reactions were respectively observed for two years.RESULTS: The short-term curative effective rate (CR + PR) was 52.17% (12/23), and the disease control rate (CR + PR + SD) was 95.65% (22/23) in the treatment group.The short-term curative effective rate (CR + PR) was 41.67% (10/24), and the disease control rate (CR + PR + SD) was 87.50% (21/24) in the control group.There was no statistical difference between the two groups (P > 0.05).The 2-year survival rate was 34.78% (8/23) in the treatment group, better than that in the control group (25.00%, 6/24).The median survival time was 17.2 months in the treatment group and 12.4 months in the control group with statistical difference (P < 0.05).The response rate of pain relief and weight gain were 75.00% and 82.61% in the treatment group respectively, and they were 50.00% and 54.67% in the control group respectively, showing statistical difference between the two groups (P < 0.05).After treatment, the levels of CA19-9 (U/mL) and CEA (ng/mL) were respectively reduced to 118.00 +/- 78.89 and 7.41 +/- 2.37 respectively in the treatment group, showing statistical difference when compared with those of the control group (being 216.00 +/- 153.23 and 12.25 +/- 7.53 respectively, P < 0.05).CONCLUSION: The concurrent chemoradiotherapy com- bined with KI for locally advanced pancreatic carcinoma patients obtained better results.",1,1,1,1
23070071,"Randomized phase 3 trial comparing 2 cisplatin dose schedules in 326 patients with locally advanced squamous cell cervical carcinoma: long-term follow-up.OBJECTIVE: The evaluation of 5-year results obtained through 2 radiochemotherapy (RCT) regimens: cisplatin (CDDP), 20 mg/m x 5 days every 21 days; and CDDP, 40 mg/m per week in locally advanced cervical carcinoma.METHODS/MATERIALS: In this single-institution prospective randomized phase 3 study, 326 patients with stage IIB to IIIB squamous cell cervical carcinoma treated from March 2003 to March 2005 were included.One hundred sixty patients (49%) had stage IIB cervical carcinoma, 103 patients (31.5%) had stage IIIA cervical carcinoma, and 63 patients (19.5%) had stage IIIB cervical carcinoma.The patients were randomly assigned to 2 therapeutic arms: 164 patients in arm A (5 days) concurrent RCT with CDDP, 20 mg/m per day, days 1 to 5 every 21 days; and 162 patients in arm B (weekly), concurrent RCT with CDDP, 40 mg/m per day weekly.All patients were treated with external beam radiotherapy on the abdominopelvic region using 15-MV x-rays and a cervical boost using the x-rays arch technique or medium-dose-rate intracavitary brachytherapy.RESULTS: The 5-year survival rate obtained through the 2 RCT regimens are not statistically different, even if a tendency of superiority can be observed in the 5-day arm as far as overall survival (78% in arm A vs 72% in arm B; p = 0.14) and disease-free survival (73% in arm A and 69% in arm B; p = 0.09) are concerned.Five-year local relapse-free survival was significantly superior in the 5-day CDDP arm (87%) in comparison with the weekly CDDP arm (77%); p < 0.01.In the 5-day arm, local relapse rate was twice lower, 21/164 (13%), compared with the weekly arm, 40/162 (25%); p < 0.01).Distance failures were identical in the 2 therapeutic groups: 22/164 (13%) and 21/162 (13%), respectively, which shows the superiority of arm A regarding local control.CONCLUSIONS: The results of our study demonstrate that RCT with cisplatin, 20 mg/m x 5 days every 21 days, is superior regarding local efficacy and is less toxic compared with the weekly chemotherapy regimen.",0,0,0,0
22149921,"ABVD alone versus radiation-based therapy in limited-stage Hodgkin's lymphoma.BACKGROUND: Chemotherapy plus radiation treatment is effective in controlling stage IA or IIA nonbulky Hodgkin's lymphoma in 90% of patients but is associated with late treatment-related deaths.Chemotherapy alone may improve survival because it is associated with fewer late deaths.METHODS: We randomly assigned 405 patients with previously untreated stage IA or IIA nonbulky Hodgkin's lymphoma to treatment with doxorubicin, bleomycin, vinblastine, and dacarbazine (ABVD) alone or to treatment with subtotal nodal radiation therapy, with or without ABVD therapy.Patients in the ABVD-only group, both those with a favorable risk profile and those with an unfavorable risk profile, received four to six cycles of ABVD.Among those assigned to subtotal nodal radiation therapy, patients who had a favorable risk profile received subtotal nodal radiation therapy alone and patients with an unfavorable risk profile received two cycles of ABVD plus subtotal nodal radiation therapy.The primary end point was 12-year overall survival.RESULTS: The median length of follow-up was 11.3 years.At 12 years, the rate of overall survival was 94% among those receiving ABVD alone, as compared with 87% among those receiving subtotal nodal radiation therapy (hazard ratio for death with ABVD alone, 0.50; 95% confidence interval [CI], 0.25 to 0.99; P=0.04); the rates of freedom from disease progression were 87% and 92% in the two groups, respectively (hazard ratio for disease progression, 1.91; 95% CI, 0.99 to 3.69; P=0.05); and the rates of event-free survival were 85% and 80%, respectively (hazard ratio for event, 0.88; 95% CI, 0.54 to 1.43; P=0.60).Among the patients randomly assigned to ABVD alone, 6 patients died from Hodgkin's lymphoma or an early treatment complication and 6 died from another cause; among those receiving radiation therapy, 4 deaths were related to Hodgkin's lymphoma or early toxic effects from the treatment and 20 were related to another cause.CONCLUSIONS: Among patients with Hodgkin's lymphoma, ABVD therapy alone, as compared with treatment that included subtotal nodal radiation therapy, was associated with a higher rate of overall survival owing to a lower rate of death from other causes.(Funded by the Canadian Cancer Society and the National Cancer Institute; HD.6 ClinicalTrials.gov number, NCT00002561.).",1,1,1,1
22321061,"Effects of exemestane and tamoxifen on hormone levels within the Tamoxifen Exemestane Adjuvant Multicentre (TEAM) trial: results of a German substudy.AIM: The aim of this study was to compare the effects of exemestane and tamoxifen on hormone levels in postmenopausal patients with hormone receptor-positive breast cancer within a Germany substudy of the Tamoxifen Exemestane Adjuvant Multinational (TEAM) trial.METHODS: Within the TEAM trial, patients were randomized to receive adjuvant treatment with exemestane for 5 years or tamoxifen for 2.5-3 years followed by exemestane for 2-2.5 years.Serum levels of testosterone, dehydroepiandrosterone sulfate (DHEAS), sex hormone binding globulin (SHBG), follicle stimulating hormone (FSH) and parathyroid hormone (PTH)-intact were measured at screening and after 3, 6 and 12 months of treatment.RESULTS: Data on hormone levels were available from 63 patients in the tamoxifen arm and 68 patients in the exemestane arm.Treatment with exemestane resulted in decreases from baseline in SHBG and PTH-intact levels, and increases from baseline in testosterone, DHEAS and FSH levels.Tamoxifen treatment resulted in increases from baseline in SHBG and PTH-intact, whereas levels of testosterone and FSH decreased and DHEAS levels did not change.At all time points assessed, the absolute change from baseline was significantly different between tamoxifen and exemestane for testosterone, SHBG, FSH and PTH-intact (all p < 0.0001).CONCLUSIONS: Exemestane and tamoxifen had statistically significantly different effects on hormone levels, including testosterone, SHBG, FSH and PTH-intact.",1,1,1,1
22357699,"The risk of cancer in people with diabetes and chronic kidney disease.BACKGROUND: Diabetes and chronic kidney disease (CKD) are both associated with an increased risk of cancer but it is unclear whether diabetes complicated by CKD further augments an individual's cancer risk.The aim of our study was to determine the association of CKD [defined as an estimated glomerular filtration rate (eGFR) < 60 mL/min] with the overall and site-specific risks of incident cancers among individuals with Type 2 diabetes.METHODS: Cox proportional hazard regression models and competing risk analyses were used to examine the univariate and multivariate adjusted associations between reduced kidney function and the overall and site-specific risks of cancer in participants enrolled in the Action in Diabetes and Vascular disease: Preterax and Diamicron MR controlled evaluation (ADVANCE) trial.RESULTS: Over a median follow-up of 5.0 years, 700 malignant neoplasms occurred in the 11 140 (6.4%) participants.There was no increase in overall cancer risk [adjusted hazard ratio: 1.07 (95% confidence interval: 0.89-1.29, P = 0.50)] or site-specific cancer risk for individuals with CKD (defined as eGFR < 60 mL/min) compared to those without CKD at baseline.These results were robust to multiple methods and thresholds used to estimate CKD.CONCLUSIONS: Mild to moderate CKD does not increase the risk of cancer in people with Type 2 diabetes.ADVANCE is registered with ClincalTrial.gov (number NCT00145925).",0,0,0,0
22306907,"Autologous cytokine-induced killer cell transfusion in combination with gemcitabine plus cisplatin regimen chemotherapy for metastatic nasopharyngeal carcinoma.In this study, we evaluate the efficacy of autologous cytokine-induced killer cells (CIK) transfusion used in combination with gemcitabine and cisplatin (GC) chemotherapy to treat nasopharyngeal carcinoma in patients with distant metastasis after radiotherapy.From September 2007 to August 2008, 60 patients with distant metastasis after radiotherapy were followed up and were randomly divided into 2 groups.The 30 patients in the GC+CIK group were treated with adoptive autologous CIK cell transfusion in combination with GC chemotherapy; the 30 patients in the GC group were treated with chemotherapy alone.Short-term efficacy evaluation revealed that in the GC+CIK group, there were 3 cases of complete remission, 18 cases of partial remission, 2 cases of stabilization of disease, and 7 cases of progression of disease and the total effective rate was 70% (21/30).In the GC group, there were 0 cases of complete remission, 14 cases of partial remission, 3 case of stable disease, and 13 cases of progressive disease and the total effective rate was 46.7% (14/21).Kaplan-Meier survival analysis showed that the overall survival of the GC+CIK group was higher than that of the GC group, but the difference was not significant (P=0.1374, log-rank test).However, the progression-free survival of the GC+CIK group was significantly higher than that of the GC group (P=0.0234, log-rank test).Thus, our study indicated that CIK cell transfusion therapy used in combination with GC chemotherapy may be a more effective treatment for postradiotherapy distant metastasis of nasopharyngeal carcinoma patients.",1,1,1,1
22149921,"ABVD alone versus radiation-based therapy in limited-stage Hodgkin's lymphoma.BACKGROUND: Chemotherapy plus radiation treatment is effective in controlling stage IA or IIA nonbulky Hodgkin's lymphoma in 90% of patients but is associated with late treatment-related deaths.Chemotherapy alone may improve survival because it is associated with fewer late deaths.METHODS: We randomly assigned 405 patients with previously untreated stage IA or IIA nonbulky Hodgkin's lymphoma to treatment with doxorubicin, bleomycin, vinblastine, and dacarbazine (ABVD) alone or to treatment with subtotal nodal radiation therapy, with or without ABVD therapy.Patients in the ABVD-only group, both those with a favorable risk profile and those with an unfavorable risk profile, received four to six cycles of ABVD.Among those assigned to subtotal nodal radiation therapy, patients who had a favorable risk profile received subtotal nodal radiation therapy alone and patients with an unfavorable risk profile received two cycles of ABVD plus subtotal nodal radiation therapy.The primary end point was 12-year overall survival.RESULTS: The median length of follow-up was 11.3 years.At 12 years, the rate of overall survival was 94% among those receiving ABVD alone, as compared with 87% among those receiving subtotal nodal radiation therapy (hazard ratio for death with ABVD alone, 0.50; 95% confidence interval [CI], 0.25 to 0.99; P=0.04); the rates of freedom from disease progression were 87% and 92% in the two groups, respectively (hazard ratio for disease progression, 1.91; 95% CI, 0.99 to 3.69; P=0.05); and the rates of event-free survival were 85% and 80%, respectively (hazard ratio for event, 0.88; 95% CI, 0.54 to 1.43; P=0.60).Among the patients randomly assigned to ABVD alone, 6 patients died from Hodgkin's lymphoma or an early treatment complication and 6 died from another cause; among those receiving radiation therapy, 4 deaths were related to Hodgkin's lymphoma or early toxic effects from the treatment and 20 were related to another cause.CONCLUSIONS: Among patients with Hodgkin's lymphoma, ABVD therapy alone, as compared with treatment that included subtotal nodal radiation therapy, was associated with a higher rate of overall survival owing to a lower rate of death from other causes.(Funded by the Canadian Cancer Society and the National Cancer Institute; HD.6 ClinicalTrials.gov number, NCT00002561.).",1,1,1,1
22674529,"A phase 3 study of induction treatment with concurrent chemoradiotherapy versus chemotherapy before surgery in patients with pathologically confirmed N2 stage IIIA nonsmall cell lung cancer (WJTOG9903).BACKGROUND: This study sought to ascertain whether induction-concurrent radiotherapy added to chemotherapy could improve the survival of patients undergoing surgery for stage IIIA N2 nonsmall cell lung cancer (NSCLC).METHODS: Patients with pathologically proven N2 disease were randomized to receive either induction chemotherapy (docetaxel 60 mg/m(2) and carboplatin AUC [area under the receiver operating characteristic curve] = 5 for 2 cycles) plus concurrent radiation therapy (40 Gy) followed by surgery (CRS arm) or induction chemotherapy followed by surgery (CS arm).They subsequently underwent pulmonary resection when possible.RESULTS: Sixty patients were randomly assigned between December 2000 and August 2005.The study was prematurely terminated in January 2006 because of slow accrual.The most common toxicity was grade 3 or 4 leukopenia in 92.9% of patients in the CRS arm and 46.4% in the CS arm.Induction therapy was generally well tolerated, and there were no treatment-related deaths in either arm.Downstaging in the CS arm and CRS arm was 21% and 40%, respectively.The progression-free survival (PFS) and overall survival (OS) in the CS arm were 9.7 months and 29.9 months (PFS, hazard ratio [HR] = 0.68, P = .187), and those in the CRS arm were 12.4 months and 39.6 months (OS, HR = 0.77, P = .397), respectively.The PFS with and without downstaging was 55.0 and 9.4 months, respectively (HR = 3.39, P = .001).The OS with and without downstaging was 63.3 and 29.5 months, respectively (HR = 2.62, P = .021).CONCLUSIONS: The addition of radiotherapy to induction chemotherapy conferred better local control without significant adverse events.Tumor downstaging is important for prolonging the OS in patients with stage IIIA (N2) NSCLC.",1,1,1,1
22836063,"Radiation-free weekend rescued! Continuous accelerated irradiation of 7-days per week is equal to accelerated fractionation with concomitant boost of 7 fractions in 5-days per week: report on phase 3 clinical trial in head-and-neck cancer patients.PURPOSE: To report long-term results of randomized trial comparing 2 accelerated fractionations of definitive radiation therapy assessing the need to irradiate during weekend in patients with head and neck squamous cell carcinoma.METHODS AND MATERIALS: A total of 345 patients with SCC of the oral cavity, larynx, and oro- or hypo-pharynx, stage T2-4N0-1M0, were randomized to receive continuous accelerated irradiation (CAIR: once per day, 7 days per week) or concomitant accelerated boost (CB: once per day, 3 days per week, and twice per day, 2 days per week).Total dose ranged from 66.6-72 Gy, dose per fraction was 1.8 Gy, number of fractions ranged from 37-40 fractions, and overall treatment time ranged from 37-40 days.RESULTS: No differences for all trial end-points were noted.At 5 and 10 years, the actuarial rates of local-regional control were 63% and 60% for CAIR vs 65% and 60% for CB, and the corresponding overall survival were 40% and 25% vs 44% and 25%, respectively.Confluent mucositis was the main acute toxicity, with an incidence of 89% in CAIR and 86% in CB patients.The 5-year rate of grade 3-4 late radiation morbidity was 6% for both regimens.CONCLUSIONS: Results of this trial indicate that the effects of accelerated fractionation can be achieve by delivering twice-per-day irradiation on weekday(s).This trial has also confirmed that an accelerated, 6-weeks schedule is a reasonable option for patients with intermediate-stage head-and-neck squamous cell carcinoma because of the associated high cure rate and minimal severe late toxicity.",0,0,0,0
22674529,"A phase 3 study of induction treatment with concurrent chemoradiotherapy versus chemotherapy before surgery in patients with pathologically confirmed N2 stage IIIA nonsmall cell lung cancer (WJTOG9903).BACKGROUND: This study sought to ascertain whether induction-concurrent radiotherapy added to chemotherapy could improve the survival of patients undergoing surgery for stage IIIA N2 nonsmall cell lung cancer (NSCLC).METHODS: Patients with pathologically proven N2 disease were randomized to receive either induction chemotherapy (docetaxel 60 mg/m(2) and carboplatin AUC [area under the receiver operating characteristic curve] = 5 for 2 cycles) plus concurrent radiation therapy (40 Gy) followed by surgery (CRS arm) or induction chemotherapy followed by surgery (CS arm).They subsequently underwent pulmonary resection when possible.RESULTS: Sixty patients were randomly assigned between December 2000 and August 2005.The study was prematurely terminated in January 2006 because of slow accrual.The most common toxicity was grade 3 or 4 leukopenia in 92.9% of patients in the CRS arm and 46.4% in the CS arm.Induction therapy was generally well tolerated, and there were no treatment-related deaths in either arm.Downstaging in the CS arm and CRS arm was 21% and 40%, respectively.The progression-free survival (PFS) and overall survival (OS) in the CS arm were 9.7 months and 29.9 months (PFS, hazard ratio [HR] = 0.68, P = .187), and those in the CRS arm were 12.4 months and 39.6 months (OS, HR = 0.77, P = .397), respectively.The PFS with and without downstaging was 55.0 and 9.4 months, respectively (HR = 3.39, P = .001).The OS with and without downstaging was 63.3 and 29.5 months, respectively (HR = 2.62, P = .021).CONCLUSIONS: The addition of radiotherapy to induction chemotherapy conferred better local control without significant adverse events.Tumor downstaging is important for prolonging the OS in patients with stage IIIA (N2) NSCLC.",1,1,1,1
21953376,"MRI of colorectal cancer liver metastases: comparison of orally administered manganese with intravenously administered gadobenate dimeglumine.OBJECTIVES: To compare the sensitivity of MRI to detect colorectal cancer liver metastases (CRLM) after ingestion of manganese-based contrast agent (CMC-001) with that of a comprehensive intravenous gadobenate dimeglumine protocol, and to assess the safety and acceptability of oral manganese.METHODS: 20 patients suspected of having 1-6 CRLM were included prospectively in this randomised cross-over study.Liver MRI was performed with a one-week interval at 1.5 T and included T1-w VIBE and T2-HASTE, before and after administration of 1.6 g CMC-001 or 0.1 mmol/kg gadobenate dimeglumine.The metastasis-to-liver signal intensity (SI) ratio was calculated.Standard of reference was histopathology after surgery, or combination of other imaging studies and/or follow up.Adverse events (AE) and clinicolaboratory tests were monitored.RESULTS: Of 44 metastases, 41 were detected after CMC-001 (93%) and 42 after gadobenate dimeglumine (95%).Fifteen false-positive lesions were found after CMC-001 and 2 after gadobenate dimeglumine.The metastasis-to-liver SI ratio was significantly higher after CMC-001 than after gadobenate dimeglumine (0.51 and 0.21 respectively, P < 0.0001).More AE occurred after manganese compared to gadobenate dimeglumine.CONCLUSIONS: CMC-001 is as sensitive as an extensive intravenous gadobenate dimeglumine protocol in detecting CRLM.It was relatively well tolerated but had higher rates of gastrointestinal AE.KEY POINTS: * Liver MRI after ingestion of manganese is highly sensitive for detecting metastases * High false-positive rate necessitates further evaluation, in some cases * The MR examination time is short * Oral ingestion of manganese seems safe and relatively well tolerated by patients *Manganese compounds may be useful for liver metastasis surveillance after colorectal cancer.",0,0,0,0
